state,puma12,cbsa20,stab,CBSAName20
1,100,22520,AL,"Florence-Muscle Shoals, AL"
1,200,26620,AL,"Huntsville, AL"
1,301,26620,AL,"Huntsville, AL"
1,302,26620,AL,"Huntsville, AL"
1,400,22840,AL,"Fort Payne, AL"
1,500,10700,AL,"Albertville, AL"
1,600,19460,AL,"Decatur, AL"
1,700,18980,AL,"Cullman, AL"
1,800,13820,AL,"Birmingham-Hoover, AL"
1,900,23460,AL,"Gadsden, AL"
1,1000,45180,AL,"Talladega-Sylacauga, AL"
1,1100,11500,AL,"Anniston-Oxford, AL"
1,1200,13820,AL,"Birmingham-Hoover, AL"
1,1301,13820,AL,"Birmingham-Hoover, AL"
1,1302,13820,AL,"Birmingham-Hoover, AL"
1,1303,13820,AL,"Birmingham-Hoover, AL"
1,1304,13820,AL,"Birmingham-Hoover, AL"
1,1305,13820,AL,"Birmingham-Hoover, AL"
1,1400,27530,AL,"Jasper, AL"
1,1500,46220,AL,"Tuscaloosa, AL"
1,1600,46220,AL,"Tuscaloosa, AL"
1,1700,13820,AL,"Birmingham-Hoover, AL"
1,1800,10760,AL,"Alexander City, AL"
1,1900,12220,AL,"Auburn-Opelika, AL"
1,2000,33860,AL,"Montgomery, AL"
1,2100,33860,AL,"Montgomery, AL"
1,2200,12120,AL,"Atmore, AL"
1,2300,21460,AL,"Enterprise, AL"
1,2400,17980,AL,"Columbus, GA-AL"
1,2500,20020,AL,"Dothan, AL"
1,2600,19300,AL,"Daphne-Fairhope-Foley, AL"
1,2701,33660,AL,"Mobile, AL"
1,2702,33660,AL,"Mobile, AL"
1,2703,33660,AL,"Mobile, AL"
2,101,11260,AK,"Anchorage, AK"
2,102,11260,AK,"Anchorage, AK"
2,200,11260,AK,"Anchorage, AK"
2,300,11260,AK,"Anchorage, AK"
2,400,21820,AK,"Fairbanks, AK"
4,100,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,101,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,102,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,103,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,104,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,105,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,106,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,107,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,108,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,109,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,110,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,111,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,112,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,113,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,114,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,115,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,116,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,117,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,118,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,119,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,120,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,121,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,122,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,123,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,124,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,125,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,126,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,127,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,128,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,129,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,130,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,131,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,132,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,133,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,134,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,201,46060,AZ,"Tucson, AZ"
4,202,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,203,46060,AZ,"Tucson, AZ"
4,204,46060,AZ,"Tucson, AZ"
4,205,43420,AZ,"Sierra Vista-Douglas, AZ"
4,206,46060,AZ,"Tucson, AZ"
4,207,46060,AZ,"Tucson, AZ"
4,208,46060,AZ,"Tucson, AZ"
4,209,46060,AZ,"Tucson, AZ"
4,300,43320,AZ,"Show Low, AZ"
4,400,22380,AZ,"Flagstaff, AZ"
4,500,22380,AZ,"Flagstaff, AZ"
4,600,29420,AZ,"Lake Havasu City-Kingman, AZ"
4,700,49740,AZ,"Yuma, AZ"
4,800,37740,AZ,"Payson, AZ"
4,803,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,805,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,807,38060,AZ,"Phoenix-Mesa-Chandler, AZ"
4,900,35700,AZ,"Nogales, AZ"
6,101,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,102,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,103,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,104,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,105,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,106,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,107,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,108,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,109,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,110,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,300,12540,CA,"Bakersfield, CA"
6,701,17020,CA,"Chico, CA"
6,702,17020,CA,"Chico, CA"
6,1100,39780,CA,"Red Bluff, CA"
6,1301,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1302,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1303,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1304,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1305,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1306,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1307,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1308,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1309,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,1500,18860,CA,"Crescent City, CA"
6,1700,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,1901,23420,CA,"Fresno, CA"
6,1902,23420,CA,"Fresno, CA"
6,1903,23420,CA,"Fresno, CA"
6,1904,23420,CA,"Fresno, CA"
6,1905,23420,CA,"Fresno, CA"
6,1906,23420,CA,"Fresno, CA"
6,1907,23420,CA,"Fresno, CA"
6,2300,21700,CA,"Eureka-Arcata, CA"
6,2500,20940,CA,"El Centro, CA"
6,2901,12540,CA,"Bakersfield, CA"
6,2902,12540,CA,"Bakersfield, CA"
6,2903,12540,CA,"Bakersfield, CA"
6,2904,12540,CA,"Bakersfield, CA"
6,2905,12540,CA,"Bakersfield, CA"
6,3100,25260,CA,"Hanford-Corcoran, CA"
6,3300,17340,CA,"Clearlake, CA"
6,3701,12540,CA,"Bakersfield, CA"
6,3702,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3703,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3704,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3705,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3706,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3707,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3708,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3709,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3710,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3711,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3712,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3713,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3714,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3715,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3716,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3717,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3718,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3719,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3720,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3721,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3722,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3723,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3724,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3725,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3726,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3727,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3728,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3729,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3730,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3731,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3732,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3733,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3734,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3735,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3736,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3737,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3738,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3739,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3740,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3741,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3742,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3743,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3744,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3745,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3746,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3747,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3748,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3749,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3750,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3751,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3752,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3753,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3754,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3755,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3756,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3757,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3758,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3759,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3760,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3761,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3762,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3763,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3764,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3765,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3766,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3767,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3768,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3769,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,3900,31460,CA,"Madera, CA"
6,4101,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,4102,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,4701,32900,CA,"Merced, CA"
6,4702,32900,CA,"Merced, CA"
6,5301,41500,CA,"Salinas, CA"
6,5302,41500,CA,"Salinas, CA"
6,5303,41500,CA,"Salinas, CA"
6,5500,34900,CA,"Napa, CA"
6,5700,46020,CA,"Truckee-Grass Valley, CA"
6,5901,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5902,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5903,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5904,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5905,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5906,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5907,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5908,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5909,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5910,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5911,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5912,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5913,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5914,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5915,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5916,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5917,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,5918,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,6101,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6102,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6103,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6501,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6502,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6503,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6504,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6505,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6506,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6507,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6508,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6509,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6510,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6511,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6512,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6513,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,6514,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6515,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,6701,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6702,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6703,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6704,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6705,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6706,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6707,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6708,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6709,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6710,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6711,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,6712,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,7101,12540,CA,"Bakersfield, CA"
6,7102,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7103,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7104,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7105,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7106,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7107,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7108,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7109,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7110,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7111,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7112,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,7113,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7114,31080,CA,"Los Angeles-Long Beach-Anaheim, CA"
6,7115,40140,CA,"Riverside-San Bernardino-Ontario, CA"
6,7301,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7302,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7303,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7304,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7305,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7306,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7307,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7308,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7309,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7310,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7311,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7312,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7313,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7314,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7315,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7316,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7317,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7318,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7319,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7320,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7321,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7322,41740,CA,"San Diego-Chula Vista-Carlsbad, CA"
6,7501,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7502,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7503,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7504,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7505,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7506,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7507,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,7701,44700,CA,"Stockton, CA"
6,7702,44700,CA,"Stockton, CA"
6,7703,44700,CA,"Stockton, CA"
6,7704,40900,CA,"Sacramento-Roseville-Folsom, CA"
6,7901,42020,CA,"San Luis Obispo-Paso Robles, CA"
6,7902,42020,CA,"San Luis Obispo-Paso Robles, CA"
6,8101,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8102,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8103,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8104,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8105,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8106,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8301,42200,CA,"Santa Maria-Santa Barbara, CA"
6,8302,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,8303,42200,CA,"Santa Maria-Santa Barbara, CA"
6,8501,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8502,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8503,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8504,41860,CA,"San Francisco-Oakland-Berkeley, CA"
6,8505,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8506,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8507,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8508,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8509,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8510,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8511,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8512,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8513,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8514,41940,CA,"San Jose-Sunnyvale-Santa Clara, CA"
6,8701,42100,CA,"Santa Cruz-Watsonville, CA"
6,8702,42100,CA,"Santa Cruz-Watsonville, CA"
6,8900,39820,CA,"Redding, CA"
6,9501,46700,CA,"Vallejo, CA"
6,9502,34900,CA,"Napa, CA"
6,9503,46700,CA,"Vallejo, CA"
6,9701,34900,CA,"Napa, CA"
6,9702,42220,CA,"Santa Rosa-Petaluma, CA"
6,9703,42220,CA,"Santa Rosa-Petaluma, CA"
6,9901,33700,CA,"Modesto, CA"
6,9902,33700,CA,"Modesto, CA"
6,9903,33700,CA,"Modesto, CA"
6,9904,33700,CA,"Modesto, CA"
6,10100,49700,CA,"Yuba City, CA"
6,10701,47300,CA,"Visalia, CA"
6,10702,47300,CA,"Visalia, CA"
6,10703,12540,CA,"Bakersfield, CA"
6,11101,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,11102,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,11103,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,11104,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,11105,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,11106,37100,CA,"Oxnard-Thousand Oaks-Ventura, CA"
6,11300,40900,CA,"Sacramento-Roseville-Folsom, CA"
8,100,19740,CO,"Denver-Aurora-Lakewood, CO"
8,102,22660,CO,"Fort Collins, CO"
8,103,22660,CO,"Fort Collins, CO"
8,200,18780,CO,"Craig, CO"
8,300,24540,CO,"Greeley, CO"
8,400,14720,CO,"Breckenridge, CO"
8,600,15860,CO,"Cañon City, CO"
8,700,17820,CO,"Colorado Springs, CO"
8,800,39380,CO,"Pueblo, CO"
8,801,14500,CO,"Boulder, CO"
8,802,14500,CO,"Boulder, CO"
8,803,14500,CO,"Boulder, CO"
8,804,14500,CO,"Boulder, CO"
8,805,19740,CO,"Denver-Aurora-Lakewood, CO"
8,806,19740,CO,"Denver-Aurora-Lakewood, CO"
8,807,19740,CO,"Denver-Aurora-Lakewood, CO"
8,808,19740,CO,"Denver-Aurora-Lakewood, CO"
8,809,19740,CO,"Denver-Aurora-Lakewood, CO"
8,810,19740,CO,"Denver-Aurora-Lakewood, CO"
8,811,19740,CO,"Denver-Aurora-Lakewood, CO"
8,812,19740,CO,"Denver-Aurora-Lakewood, CO"
8,813,19740,CO,"Denver-Aurora-Lakewood, CO"
8,814,19740,CO,"Denver-Aurora-Lakewood, CO"
8,815,19740,CO,"Denver-Aurora-Lakewood, CO"
8,816,19740,CO,"Denver-Aurora-Lakewood, CO"
8,817,19740,CO,"Denver-Aurora-Lakewood, CO"
8,818,19740,CO,"Denver-Aurora-Lakewood, CO"
8,819,19740,CO,"Denver-Aurora-Lakewood, CO"
8,820,19740,CO,"Denver-Aurora-Lakewood, CO"
8,821,19740,CO,"Denver-Aurora-Lakewood, CO"
8,822,17820,CO,"Colorado Springs, CO"
8,823,19740,CO,"Denver-Aurora-Lakewood, CO"
8,824,19740,CO,"Denver-Aurora-Lakewood, CO"
8,900,20420,CO,"Durango, CO"
8,1001,24300,CO,"Grand Junction, CO"
8,1002,24300,CO,"Grand Junction, CO"
8,4101,15860,CO,"Cañon City, CO"
8,4102,17820,CO,"Colorado Springs, CO"
8,4103,17820,CO,"Colorado Springs, CO"
8,4104,17820,CO,"Colorado Springs, CO"
8,4105,17820,CO,"Colorado Springs, CO"
8,4106,17820,CO,"Colorado Springs, CO"
9,100,14860,CT,"Bridgeport-Stamford-Norwalk, CT"
9,101,14860,CT,"Bridgeport-Stamford-Norwalk, CT"
9,102,14860,CT,"Bridgeport-Stamford-Norwalk, CT"
9,103,14860,CT,"Bridgeport-Stamford-Norwalk, CT"
9,104,14860,CT,"Bridgeport-Stamford-Norwalk, CT"
9,105,14860,CT,"Bridgeport-Stamford-Norwalk, CT"
9,300,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,301,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,302,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,303,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,304,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,305,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,306,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,500,45860,CT,"Torrington, CT"
9,700,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,900,35300,CT,"New Haven-Milford, CT"
9,901,35300,CT,"New Haven-Milford, CT"
9,902,35300,CT,"New Haven-Milford, CT"
9,903,35300,CT,"New Haven-Milford, CT"
9,904,35300,CT,"New Haven-Milford, CT"
9,905,35300,CT,"New Haven-Milford, CT"
9,906,35300,CT,"New Haven-Milford, CT"
9,1100,35980,CT,"Norwich-New London, CT"
9,1101,35980,CT,"Norwich-New London, CT"
9,1300,25540,CT,"Hartford-East Hartford-Middletown, CT"
9,1500,25540,CT,"Hartford-East Hartford-Middletown, CT"
10,101,37980,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
10,102,37980,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
10,103,37980,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
10,104,20100,DE,"Dover, DE"
10,200,20100,DE,"Dover, DE"
10,300,41540,DE,"Salisbury, MD-DE"
12,101,23540,FL,"Gainesville, FL"
12,102,23540,FL,"Gainesville, FL"
12,500,18880,FL,"Crestview-Fort Walton Beach-Destin, FL"
12,901,37340,FL,"Palm Bay-Melbourne-Titusville, FL"
12,902,37340,FL,"Palm Bay-Melbourne-Titusville, FL"
12,903,37340,FL,"Palm Bay-Melbourne-Titusville, FL"
12,904,37340,FL,"Palm Bay-Melbourne-Titusville, FL"
12,1101,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1102,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1103,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1104,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1105,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1106,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1107,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1108,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1109,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1110,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1111,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1112,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1113,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1114,33100,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
12,1500,39460,FL,"Punta Gorda, FL"
12,1701,26140,FL,"Homosassa Springs, FL"
12,1900,27260,FL,"Jacksonville, FL"
12,2101,34940,FL,"Naples-Marco Island, FL"
12,2102,34940,FL,"Naples-Marco Island, FL"
12,2103,17500,FL,"Clewiston, FL"
12,2300,23540,FL,"Gainesville, FL"
12,2700,11580,FL,"Arcadia, FL"
12,3101,27260,FL,"Jacksonville, FL"
